time_betw_scan_hours,CA,YM,Class,cluster normalized - 4 clusters,2/1 mM Glu/Lac [mM],1 mM H2O2 [mM],40/25 mM glu/lac høj O2,40/25 mM glu/lac lav O2,Sensitivity [pA/µM],t on 10/5 mM glu/lac [s],Lav O2 - Høj O2,50 mM Mannose,35 mM Glycolsyre,2 mM PAM
113.000,2.680,6.000,0.000,1.000,0.212,0.131,0.464,0.532,0.438,0.237,0.722,0.126,0.924,0.622
1222.000,3.000,7.000,0.000,0.000,0.302,0.383,0.626,0.553,0.235,0.490,0.479,0.554,0.682,0.595
1269.000,2.550,6.000,0.000,3.000,0.274,0.346,0.847,0.804,0.817,0.076,0.608,0.602,0.780,0.676
80.000,3.000,7.000,0.000,0.000,0.292,0.336,0.747,0.715,0.201,0.505,0.600,0.609,0.795,0.608
902.000,2.460,6.000,0.000,0.000,0.283,0.449,0.519,0.435,0.209,0.540,0.426,0.883,0.106,0.351
122.000,2.565,6.000,0.000,0.000,0.203,0.430,0.829,0.788,0.266,0.399,0.606,0.616,0.614,0.500
1016.000,3.000,7.000,0.000,0.000,0.241,0.486,0.770,0.769,0.111,0.369,0.670,0.758,0.758,0.527
1817.000,3.000,6.000,0.000,0.000,0.264,0.383,0.659,0.553,0.330,0.439,0.422,0.690,0.508,0.662
939.000,3.000,7.000,0.000,0.000,0.132,0.617,0.814,0.814,0.036,0.389,0.685,0.504,0.174,0.243
77.000,2.000,7.000,0.000,0.000,0.335,0.374,0.641,0.612,0.230,0.419,0.574,0.578,0.848,0.608
1759.000,3.000,7.000,0.000,2.000,0.094,0.664,0.826,0.866,0.044,0.096,0.772,0.483,0.811,0.527
983.000,2.468,7.000,0.000,0.000,0.325,0.570,0.689,0.662,0.203,0.399,0.591,0.660,0.409,0.622
340.000,3.000,7.000,0.000,1.000,0.288,0.533,0.498,0.431,0.313,0.424,0.454,0.444,0.894,0.649
912.000,3.000,5.000,0.000,3.000,0.259,0.430,0.759,0.679,0.849,0.157,0.503,0.576,0.765,0.662
928.000,3.000,6.000,0.000,3.000,0.269,0.411,0.833,0.906,0.711,0.056,0.839,0.201,0.932,0.662
107.000,3.000,7.000,0.000,1.000,0.283,0.355,0.638,0.540,0.342,0.414,0.433,0.360,0.833,0.622
873.000,2.000,6.000,0.000,3.000,0.278,0.393,0.621,0.587,0.712,0.192,0.558,0.494,0.871,0.595
2075.000,3.000,6.000,0.000,3.000,0.288,0.449,0.870,0.898,0.798,0.126,0.759,0.431,0.727,0.635
1540.000,2.552,7.000,0.000,0.000,0.269,0.467,0.608,0.633,0.067,0.394,0.676,0.512,0.939,0.662
1609.000,3.000,6.000,0.000,1.000,0.382,0.224,0.623,0.371,0.379,0.111,0.112,0.382,0.924,0.676
4636.000,2.627,6.653,0.000,1.000,0.340,0.262,0.521,0.439,0.179,0.404,0.429,0.449,0.561,0.514
2527.000,3.000,7.000,0.000,2.000,0.212,0.654,0.849,0.896,0.030,0.121,0.792,0.468,0.576,0.365
1454.000,3.000,7.000,0.000,1.000,0.118,0.084,0.134,0.209,0.629,0.303,0.639,0.345,0.697,0.554
251.000,2.000,7.000,0.000,1.000,0.524,0.215,0.441,0.249,0.391,0.126,0.182,0.445,0.932,0.676
3044.000,3.000,7.000,0.000,2.000,0.241,0.523,0.818,0.882,0.132,0.369,0.817,0.285,0.750,0.541
1439.000,2.657,6.000,0.000,0.000,0.344,0.467,0.616,0.598,0.459,0.399,0.590,0.781,0.750,0.608
10137.000,2.645,6.000,0.000,2.000,0.259,0.542,0.824,0.883,0.076,0.096,0.809,0.119,0.356,0.514
1894.000,2.730,7.000,0.000,0.000,0.255,0.766,0.735,0.831,0.098,0.384,0.859,0.526,0.326,0.595
1935.000,2.000,5.000,0.000,3.000,0.278,0.374,0.833,0.833,0.768,0.066,0.690,0.279,0.712,0.649
1332.000,2.570,6.000,0.000,3.000,0.269,0.374,0.886,0.933,0.760,0.081,0.803,0.846,0.932,0.689
118.000,2.000,7.000,0.000,0.000,0.241,0.617,0.656,0.604,0.254,0.914,0.532,0.694,0.689,0.419
1618.000,2.650,7.000,0.000,1.000,0.250,0.393,0.540,0.461,0.451,0.384,0.442,0.832,0.689,0.554
264.000,3.000,6.000,0.000,2.000,0.108,0.841,0.835,0.870,0.078,0.146,0.763,0.311,0.629,0.284
1186.000,3.000,7.000,0.000,1.000,0.212,0.215,0.350,0.391,0.309,0.631,0.634,0.152,0.879,0.568
1851.000,2.000,7.000,0.000,0.000,0.292,0.346,0.598,0.563,0.247,0.626,0.549,0.514,0.424,0.257
1350.000,3.000,7.000,0.000,0.000,0.340,0.458,0.570,0.605,0.148,0.606,0.685,0.457,0.712,0.635
1182.000,3.000,6.000,0.000,1.000,0.321,0.533,0.523,0.494,0.257,0.424,0.541,0.511,0.924,0.649
1613.000,3.000,7.000,0.000,1.000,0.396,0.402,0.433,0.380,0.234,0.586,0.463,0.582,0.636,0.581
1536.000,2.000,7.000,0.000,1.000,0.302,0.271,0.435,0.296,0.347,0.652,0.287,0.765,0.773,0.581
1290.000,3.000,6.000,0.000,3.000,0.250,0.318,0.829,0.768,0.775,0.056,0.565,0.686,0.788,0.581
142.000,3.000,6.000,0.000,3.000,0.255,0.318,0.838,0.810,0.822,0.056,0.634,0.572,0.864,0.608
1372.000,3.000,7.000,0.000,0.000,0.170,0.486,0.818,0.791,0.124,0.470,0.630,0.510,0.652,0.527
4535.000,3.000,5.000,0.000,3.000,0.231,0.411,0.810,0.835,0.752,0.141,0.735,0.600,0.886,0.595
927.000,3.000,6.000,0.000,3.000,0.264,0.430,0.825,0.851,0.809,0.066,0.742,0.335,0.871,0.649
182.000,2.939,6.000,0.000,2.000,0.236,0.869,0.808,0.875,0.150,0.061,0.819,0.435,0.841,0.554
1013.000,3.000,7.000,0.000,2.000,0.005,0.850,0.824,0.894,0.027,0.207,0.831,0.561,0.553,0.216
240.000,3.000,7.000,0.000,1.000,0.344,0.374,0.548,0.525,0.191,0.449,0.560,0.605,0.833,0.568
21.000,2.633,7.000,0.000,1.000,0.377,0.262,0.294,0.147,0.371,0.308,0.229,0.433,0.864,0.595
244.000,2.748,7.000,0.000,0.000,0.080,0.336,0.435,0.595,0.214,0.323,0.902,0.215,0.303,0.216
2462.000,3.000,6.000,0.000,3.000,0.302,0.280,0.606,0.527,0.915,0.278,0.462,0.540,0.583,0.635
1728.000,3.000,6.000,0.000,2.000,0.297,0.402,0.803,0.805,0.458,0.126,0.686,0.259,0.379,0.270
1634.000,3.000,6.000,0.000,3.000,0.250,0.346,0.843,0.826,0.840,0.096,0.660,0.537,0.924,0.676
2970.000,2.771,7.000,0.000,1.000,0.283,0.383,0.589,0.499,0.333,0.399,0.434,0.431,0.735,0.541
39.000,3.000,7.000,0.000,2.000,0.274,0.486,0.843,0.867,0.194,0.369,0.743,0.668,0.909,0.622
1132.000,3.000,6.000,0.000,3.000,0.264,0.523,0.858,0.887,0.723,0.076,0.757,0.568,0.909,0.635
28.000,2.419,6.000,0.000,3.000,0.250,0.411,0.895,0.891,0.692,0.076,0.700,0.462,0.902,0.432
1412.000,3.000,7.000,0.000,0.000,0.344,0.533,0.658,0.623,0.302,0.409,0.567,0.539,0.765,0.527
778.000,2.700,7.000,0.000,0.000,0.316,0.449,0.706,0.767,0.171,0.369,0.779,0.716,0.765,0.608
3034.000,2.000,7.000,0.000,0.000,0.316,0.430,0.561,0.566,0.130,0.449,0.622,0.547,0.712,0.446
1134.000,3.000,7.000,0.000,0.000,0.288,0.551,0.640,0.487,0.125,0.616,0.321,0.461,0.295,0.419
1738.000,3.000,7.000,0.000,1.000,0.321,0.299,0.581,0.567,0.251,0.369,0.588,0.465,0.803,0.635
1382.000,3.000,7.000,0.000,0.000,0.236,0.402,0.746,0.552,0.229,0.551,0.266,0.573,0.553,0.595
957.000,3.000,7.000,0.000,2.000,0.151,0.523,0.872,0.869,0.096,0.364,0.696,0.516,0.727,0.486
196.000,2.000,6.000,0.000,3.000,0.250,0.374,0.893,0.920,0.770,0.025,0.764,0.508,0.826,0.608
926.000,3.000,6.000,0.000,3.000,0.259,0.449,0.833,0.867,1.000,0.091,0.760,0.474,0.879,0.649
1616.000,2.589,7.000,0.000,0.000,0.269,0.617,0.735,0.698,0.247,0.389,0.587,0.445,0.485,0.568
7854.000,2.776,7.000,0.000,1.000,0.292,0.364,0.613,0.438,0.341,0.480,0.266,0.439,0.758,0.581
4017.000,3.000,6.000,0.000,1.000,0.189,0.065,0.286,0.314,0.517,0.318,0.587,0.110,0.864,0.635
2989.000,2.676,7.000,0.000,0.000,0.241,0.523,0.725,0.693,0.124,0.434,0.593,0.503,0.341,0.419
1120.000,2.690,5.000,0.000,3.000,0.316,0.364,0.621,0.548,0.706,0.066,0.478,0.665,0.886,0.635
1737.000,3.014,6.000,0.000,0.000,0.344,0.299,0.674,0.602,0.235,0.449,0.495,0.696,0.000,0.527
75.000,3.000,7.000,0.000,1.000,0.321,0.421,0.485,0.418,0.222,0.551,0.451,0.699,0.697,0.500
3406.000,2.000,6.000,0.000,0.000,0.259,0.374,0.664,0.664,0.161,0.379,0.641,0.705,0.705,0.608
836.000,2.790,5.000,0.000,1.000,0.292,0.411,0.386,0.241,0.757,0.333,0.260,0.791,0.303,0.230
3244.000,2.000,7.000,0.000,0.000,0.000,0.617,0.824,0.807,0.000,0.455,0.653,0.998,0.091,0.257
1457.000,3.000,7.021,0.000,0.000,0.278,0.439,0.586,0.560,0.139,0.530,0.565,0.651,0.318,0.581
1749.000,2.000,6.000,0.000,1.000,0.297,0.738,0.490,0.372,0.273,0.338,0.346,0.504,0.818,0.622
2695.000,3.000,7.000,0.000,1.000,0.387,0.430,0.410,0.374,0.277,0.162,0.492,0.477,0.902,0.649
1414.000,2.525,7.000,0.000,2.000,0.113,0.551,0.792,0.857,0.073,0.152,0.812,0.606,0.917,0.608
1031.000,3.000,7.000,0.000,0.000,0.264,0.682,0.724,0.698,0.237,0.414,0.606,0.472,0.689,0.568
124.000,2.000,6.000,0.000,3.000,0.255,0.346,0.903,0.873,0.787,0.111,0.648,0.800,0.492,0.270
1371.000,3.000,7.000,0.000,0.000,0.203,0.505,0.730,0.660,0.196,0.364,0.516,0.771,0.924,0.595
1971.000,3.000,7.000,0.000,0.000,0.090,0.393,0.781,0.731,0.212,0.369,0.572,0.525,0.598,0.473
1727.000,3.000,7.000,0.000,2.000,0.236,0.738,0.806,0.859,0.025,0.338,0.791,0.497,0.788,0.486
1634.000,2.494,6.000,0.000,2.000,0.288,0.720,0.880,0.909,0.048,0.268,0.763,0.234,0.591,0.527
302.000,3.000,6.000,0.000,2.000,0.236,0.523,0.817,0.879,0.041,0.177,0.812,0.598,0.576,0.419
2363.000,3.000,7.000,0.000,2.000,0.325,0.523,0.698,0.741,0.149,0.389,0.738,0.613,0.924,0.662
314.000,2.000,7.000,0.000,2.000,0.288,0.533,0.704,0.750,0.142,0.424,0.747,0.480,0.939,0.649
73.000,3.000,7.000,0.000,0.000,0.226,0.570,0.679,0.652,0.144,0.500,0.589,0.600,0.417,0.432
7084.000,3.000,6.000,0.000,0.000,0.241,0.336,0.557,0.591,0.212,0.379,0.679,0.233,0.636,0.419
1324.000,2.000,7.000,0.000,0.000,0.278,0.505,0.357,0.243,0.170,0.551,0.317,0.436,0.038,0.608
1724.000,3.000,7.000,0.000,2.000,0.189,0.486,0.743,0.737,0.080,0.202,0.652,0.343,0.606,0.257
1518.000,3.000,7.000,0.000,0.000,0.401,0.393,0.567,0.527,0.112,0.722,0.530,0.840,0.871,0.676
1003.000,3.000,6.000,0.000,3.000,0.245,0.355,0.856,0.880,0.724,0.010,0.747,0.231,0.939,0.689
4479.000,3.000,7.000,0.000,1.000,0.340,0.262,0.331,0.215,0.273,0.919,0.304,0.679,0.652,0.595
1416.000,3.000,7.000,0.000,0.000,0.208,0.449,0.831,0.767,0.148,0.414,0.558,0.399,0.515,0.514
1265.000,2.000,7.000,0.000,2.000,0.226,0.589,0.776,0.846,0.062,0.354,0.817,0.465,0.689,0.459
4429.000,3.000,7.000,0.000,0.000,0.151,0.411,0.710,0.651,0.251,0.369,0.535,0.353,0.235,0.257
5606.000,3.000,7.000,0.000,1.000,0.255,0.280,0.595,0.543,0.420,0.475,0.513,0.720,0.879,0.622
908.000,2.000,6.000,0.000,3.000,0.297,0.411,0.807,0.777,0.774,0.076,0.622,0.599,0.886,0.689
1486.000,3.000,7.000,0.000,2.000,0.184,0.486,0.828,0.888,0.063,0.141,0.814,0.645,0.750,0.405
1417.000,3.000,5.000,0.000,3.000,0.302,0.355,0.851,0.799,0.983,0.101,0.589,0.733,0.758,0.568
6684.000,3.000,5.000,0.000,3.000,0.349,0.318,0.691,0.654,0.768,0.111,0.572,0.141,0.894,0.676
975.000,3.000,6.000,0.000,1.000,0.363,0.308,0.557,0.267,0.554,0.303,0.014,0.180,0.318,0.257
7093.000,2.000,6.000,0.000,1.000,0.368,0.243,0.585,0.464,0.445,0.389,0.368,0.441,0.697,0.459
62.000,2.693,7.000,0.000,2.000,0.311,0.477,0.825,0.877,0.055,0.263,0.795,0.677,0.833,0.622
1210.000,3.000,7.000,0.000,2.000,0.146,0.514,0.818,0.863,0.064,0.141,0.779,0.499,0.530,0.230
3244.000,2.000,7.000,0.000,0.000,0.118,0.495,0.704,0.710,0.056,0.384,0.664,0.934,0.265,0.392
2508.000,3.000,6.355,0.000,2.000,0.264,0.757,0.819,0.884,0.078,0.152,0.819,0.285,0.773,0.486
3987.000,3.000,6.000,0.000,0.000,0.226,0.505,0.654,0.653,0.209,0.369,0.634,0.270,0.447,0.608
41.000,2.042,7.000,0.000,0.000,0.245,0.626,0.715,0.727,0.080,0.879,0.681,0.666,0.485,0.622
2920.000,3.000,6.000,0.000,3.000,0.259,0.336,0.829,0.828,0.769,0.086,0.687,0.817,0.644,0.486
1495.000,3.000,7.000,0.000,0.000,0.250,0.523,0.750,0.619,0.416,0.399,0.396,0.711,0.636,0.257
12.000,3.000,7.000,0.000,2.000,0.212,0.822,0.791,0.850,0.070,0.182,0.799,0.164,0.742,0.541
1007.000,3.000,7.000,0.000,2.000,0.245,0.607,0.801,0.861,0.079,0.177,0.804,0.356,0.848,0.595
9744.000,2.000,7.163,0.000,2.000,0.259,0.533,0.790,0.803,0.070,0.338,0.705,0.283,0.742,0.581
972.000,2.583,7.000,0.000,1.000,0.505,0.280,0.290,0.170,0.637,0.939,0.285,0.719,0.818,0.595
2092.000,2.487,7.000,0.000,2.000,0.203,0.673,0.865,0.892,0.073,0.323,0.756,0.210,0.682,0.365
1432.000,2.670,7.000,0.000,1.000,0.354,0.383,0.424,0.183,0.448,0.576,0.075,0.979,0.856,0.757
1530.000,2.000,7.000,0.000,1.000,0.349,0.271,0.377,0.349,0.320,0.222,0.499,0.544,0.629,0.486
1359.000,3.000,7.000,0.000,1.000,0.354,0.374,0.437,0.358,0.385,0.343,0.412,0.599,0.311,0.459
2580.000,2.835,7.000,0.000,0.000,0.373,0.421,0.537,0.517,0.244,0.485,0.561,0.604,0.341,0.649
154.000,2.000,6.000,0.000,1.000,0.491,0.290,0.383,0.356,0.437,0.167,0.502,0.705,0.856,0.662
1568.000,2.000,7.000,0.000,0.000,0.274,0.430,0.610,0.567,0.393,0.399,0.536,0.860,0.636,0.595
1272.000,3.000,5.721,0.000,1.000,0.354,0.271,0.486,0.311,0.569,0.162,0.229,0.525,0.932,0.662
2716.000,3.000,7.000,0.000,0.000,0.231,0.364,0.636,0.594,0.234,0.621,0.546,0.560,0.856,0.554
649.000,2.000,6.000,0.000,3.000,0.241,0.374,0.876,0.870,0.749,0.091,0.691,0.364,0.871,0.581
1109.000,3.000,6.000,0.000,3.000,0.269,0.439,0.833,0.710,0.807,0.116,0.437,0.305,0.909,0.662
1108.000,2.823,7.000,0.000,1.000,0.316,0.336,0.357,0.249,0.590,0.500,0.328,0.789,0.758,0.554
2617.000,3.000,6.000,0.000,2.000,0.222,0.486,0.727,0.791,0.076,0.116,0.789,0.118,0.538,0.459
1463.000,3.000,7.000,0.000,2.000,0.292,0.570,0.833,0.882,0.064,0.162,0.791,0.403,0.545,0.459
2625.000,3.000,6.000,0.000,2.000,0.189,0.607,0.843,0.884,0.066,0.071,0.778,0.355,0.659,0.622
1312.000,2.640,7.000,0.000,0.000,0.297,0.523,0.849,0.790,0.123,0.449,0.573,0.839,0.682,0.568
5543.000,2.800,6.780,0.000,0.000,0.439,0.336,0.569,0.505,0.392,0.475,0.483,0.882,0.621,0.608
1340.000,2.710,7.000,0.000,2.000,0.250,0.514,0.804,0.861,0.046,0.167,0.799,0.640,0.856,0.622
1415.000,2.560,6.000,0.000,0.000,0.274,0.542,0.739,0.668,0.170,0.409,0.516,0.744,0.538,0.595
2701.000,2.650,6.430,0.000,2.000,0.264,0.430,0.791,0.827,0.184,0.369,0.751,0.512,0.856,0.595
1310.000,2.670,7.000,0.000,0.000,0.283,0.364,0.641,0.648,0.153,0.384,0.648,0.630,0.402,0.568
2553.000,2.730,7.000,0.000,0.000,0.311,0.411,0.655,0.614,0.228,0.409,0.553,0.647,0.311,0.311
1796.000,2.690,7.000,0.000,0.000,0.358,0.355,0.473,0.477,0.207,0.288,0.591,0.430,0.470,0.595
1442.000,3.000,5.000,0.000,3.000,0.259,0.439,0.831,0.841,0.930,0.051,0.709,0.593,0.879,0.649
1427.000,2.560,6.000,0.000,3.000,0.255,0.271,0.750,0.711,0.812,0.101,0.587,0.470,0.939,0.676
16121.000,2.900,7.000,0.000,1.000,0.325,0.374,0.487,0.488,0.291,0.207,0.590,0.380,0.826,0.541
8442.000,3.000,6.000,0.000,0.000,0.297,0.318,0.659,0.669,0.179,0.389,0.661,0.420,0.788,0.581
1151.000,3.000,7.000,0.000,1.000,0.382,0.299,0.367,0.309,0.541,0.737,0.434,0.685,0.773,0.689
95.000,2.000,6.000,0.000,3.000,0.292,0.570,0.758,0.662,0.772,0.136,0.471,0.505,0.811,0.622
1537.000,2.000,7.000,0.000,0.000,0.264,0.402,0.836,0.858,0.129,0.449,0.736,0.554,0.303,0.284
913.000,2.000,7.000,0.000,0.000,0.250,0.645,0.714,0.671,0.132,0.439,0.567,0.480,0.629,0.338
4242.000,3.000,7.000,0.000,0.000,0.307,0.439,0.653,0.615,0.278,0.465,0.559,0.947,0.886,0.649
1732.000,2.000,7.000,0.000,1.000,0.274,0.505,0.487,0.391,0.314,0.247,0.392,0.921,0.879,0.743
398.000,2.000,6.000,0.000,1.000,0.325,0.234,0.346,0.234,0.685,0.172,0.317,0.420,0.924,0.703
2663.000,3.000,7.000,0.000,2.000,0.203,0.636,0.809,0.867,0.051,0.106,0.802,0.362,0.697,0.243
1367.000,2.000,6.000,0.000,3.000,0.335,0.308,0.741,0.742,0.833,0.131,0.667,0.682,0.939,0.676
6968.000,3.000,7.000,0.000,2.000,0.274,0.701,0.825,0.861,0.055,0.455,0.762,0.592,0.758,0.459
1277.000,3.000,7.000,0.000,2.000,0.307,0.467,0.836,0.897,0.070,0.162,0.816,0.571,0.803,0.635
1871.000,3.000,6.000,0.000,1.000,0.377,0.411,0.597,0.537,0.307,0.374,0.498,0.754,0.848,0.581
1486.000,3.000,6.000,0.000,3.000,0.311,0.299,0.629,0.610,0.776,0.207,0.593,0.481,0.591,0.595
867.000,3.000,6.000,0.000,2.000,0.231,0.514,0.849,0.892,0.079,0.111,0.785,0.713,0.583,0.500
5491.000,2.000,7.000,0.000,0.000,0.208,0.449,0.705,0.601,0.133,0.611,0.440,0.844,0.485,0.676
6687.000,2.476,7.000,0.000,0.000,0.241,0.402,0.474,0.284,0.164,0.657,0.194,0.977,0.447,0.554
1312.000,2.000,6.000,0.000,2.000,0.269,0.607,0.849,0.851,0.064,0.162,0.698,0.611,0.856,0.662
1162.000,2.000,7.000,0.000,0.000,0.250,0.542,0.733,0.730,0.073,0.495,0.656,0.765,0.606,0.514
1237.000,2.430,6.779,0.000,2.000,0.278,0.589,0.872,0.907,0.058,0.242,0.774,0.631,0.424,0.622
4772.000,2.738,7.000,0.000,2.000,0.255,0.617,0.900,0.934,0.071,0.278,0.780,0.416,0.333,0.581
2847.000,2.000,7.000,0.000,2.000,0.274,0.542,0.739,0.766,0.079,0.354,0.719,0.604,0.856,0.635
4503.000,3.000,7.000,0.000,0.000,0.208,0.402,0.542,0.465,0.335,0.525,0.448,0.539,0.015,0.216
1442.000,2.000,6.000,0.000,3.000,0.269,0.458,0.834,0.818,0.882,0.091,0.659,0.450,0.712,0.676
1525.000,3.000,6.000,0.000,1.000,0.377,0.327,0.588,0.550,0.237,0.374,0.541,0.431,0.750,0.554
1449.000,2.800,6.000,0.000,3.000,0.292,0.523,0.776,0.743,0.807,0.152,0.605,0.361,0.780,0.622
1717.000,3.000,7.000,0.000,2.000,0.236,0.570,0.797,0.851,0.073,0.258,0.792,0.338,0.576,0.324
1966.000,3.000,7.000,0.000,0.000,0.321,0.514,0.677,0.679,0.235,0.384,0.648,0.401,0.379,0.622
2487.000,3.000,6.976,0.000,1.000,0.443,0.262,0.210,0.073,0.505,0.242,0.226,0.520,0.886,0.662
1557.000,2.000,6.000,0.000,3.000,0.269,0.542,0.828,0.813,0.702,0.051,0.657,0.502,0.924,0.703
856.000,3.000,7.000,0.000,1.000,0.316,0.383,0.593,0.506,0.387,0.414,0.441,0.627,0.902,0.649
3296.000,3.000,7.000,0.000,2.000,0.245,0.393,0.763,0.785,0.148,0.419,0.715,0.348,0.879,0.568
1408.000,2.000,7.000,0.000,1.000,0.288,0.280,0.451,0.353,0.220,0.338,0.376,0.313,0.235,0.541
3008.000,2.000,6.000,0.000,1.000,0.288,0.374,0.446,0.388,0.497,0.232,0.458,0.648,0.841,0.581
1027.000,3.000,7.000,0.000,1.000,0.316,0.421,0.501,0.560,0.326,0.237,0.713,0.258,0.924,0.649
1774.000,3.000,6.000,0.000,3.000,0.274,0.486,0.862,0.886,0.706,0.035,0.747,0.372,0.909,0.649
11198.000,3.000,7.000,0.000,2.000,0.255,0.514,0.785,0.845,0.069,0.364,0.800,0.137,0.871,0.608
8415.000,2.000,6.000,0.000,1.000,0.321,0.271,0.477,0.237,0.335,0.364,0.094,0.861,0.712,0.635
1704.000,2.611,7.000,0.000,0.000,0.278,0.514,0.711,0.700,0.134,0.455,0.632,0.384,0.674,0.554
1520.000,2.826,6.000,0.000,2.000,0.274,0.533,0.808,0.850,0.083,0.081,0.770,0.262,0.833,0.635
989.000,3.000,7.000,0.000,1.000,0.439,0.262,0.573,0.372,0.565,0.278,0.201,0.253,0.455,0.324
4721.000,3.000,7.000,0.000,2.000,0.278,0.654,0.823,0.858,0.040,0.394,0.760,0.750,0.742,0.622
2749.000,3.000,6.000,0.000,0.000,0.179,0.393,0.781,0.782,0.075,0.237,0.677,0.635,0.273,0.446
2709.000,2.000,6.000,0.000,1.000,0.316,0.308,0.455,0.461,0.368,0.328,0.593,0.539,0.871,0.662
48.000,2.000,7.000,0.000,1.000,0.118,0.196,0.444,0.526,0.386,0.283,0.745,0.347,0.818,0.635
158.000,3.000,6.000,0.000,3.000,0.236,0.299,0.839,0.801,0.732,0.106,0.616,0.327,0.932,0.662
5909.000,2.000,6.000,0.000,3.000,0.283,0.383,0.759,0.728,0.724,0.056,0.605,0.196,0.879,0.622
1717.000,2.532,7.000,0.000,2.000,0.231,0.551,0.854,0.897,0.069,0.283,0.785,0.324,0.288,0.608
3281.000,3.000,6.724,0.000,1.000,0.278,0.308,0.617,0.522,0.317,0.384,0.433,0.588,0.924,0.622
4100.000,3.000,6.450,0.000,0.000,0.259,0.495,0.687,0.634,0.270,0.424,0.538,0.479,0.773,0.500
1095.000,3.000,7.000,0.000,0.000,0.292,0.458,0.675,0.618,0.205,0.510,0.527,0.632,0.803,0.622
1494.000,3.000,7.000,0.000,1.000,0.259,0.308,0.341,0.274,0.309,0.293,0.407,0.542,0.932,0.608
3394.000,3.000,7.000,0.000,0.000,0.288,0.458,0.797,0.839,0.117,0.449,0.767,0.710,0.667,0.595
1429.000,3.000,7.000,0.000,0.000,0.344,0.411,0.620,0.521,0.142,0.520,0.425,0.718,0.477,0.189
1794.000,3.000,7.000,0.000,0.000,0.311,0.421,0.622,0.565,0.204,0.429,0.510,0.703,0.735,0.459
1620.000,3.000,7.000,0.000,1.000,0.406,0.393,0.375,0.333,0.304,0.217,0.471,0.429,0.409,0.676
4399.000,2.593,7.083,0.000,1.000,0.335,0.280,0.331,0.245,0.309,0.525,0.366,0.698,0.864,0.635
2045.000,3.000,7.000,0.000,1.000,0.222,0.430,0.490,0.458,0.252,0.525,0.524,0.635,0.894,0.649
948.000,3.000,7.000,0.000,0.000,0.283,0.411,0.747,0.729,0.257,0.530,0.628,0.666,0.477,0.649
5927.000,2.664,7.000,0.000,1.000,0.434,0.449,0.493,0.339,0.542,0.283,0.274,0.539,0.902,0.946
1540.000,3.000,7.000,0.000,2.000,0.170,0.551,0.804,0.853,0.081,0.253,0.782,0.615,0.833,0.514
2096.000,2.000,6.000,0.000,0.000,0.363,0.308,0.573,0.591,0.463,0.384,0.650,0.540,0.508,0.662
1409.000,2.000,7.000,0.000,0.000,0.212,0.458,0.683,0.609,0.129,0.788,0.494,0.389,0.053,0.459
580.000,3.000,6.000,0.000,3.000,0.278,0.430,0.825,0.898,0.913,0.066,0.839,0.261,0.894,0.649
8809.000,3.000,6.000,0.000,2.000,0.255,0.495,0.742,0.764,0.072,0.152,0.709,0.410,0.523,0.568
732.000,3.000,7.000,0.000,0.000,0.184,0.364,0.592,0.554,0.187,0.561,0.543,0.715,0.780,0.595
2993.000,3.000,7.000,0.000,2.000,0.259,0.449,0.736,0.781,0.261,0.379,0.753,0.592,0.894,0.635
1559.000,3.000,7.000,0.000,2.000,0.104,0.617,0.799,0.862,0.061,0.111,0.809,0.607,0.659,0.311
1053.000,3.000,7.000,0.000,0.000,0.325,0.458,0.670,0.657,0.205,0.485,0.616,0.371,0.189,0.189
1319.000,3.000,5.984,0.000,1.000,0.358,0.308,0.535,0.456,0.516,0.389,0.442,0.771,0.735,0.662
6676.000,2.000,5.000,0.000,3.000,0.321,0.299,0.654,0.627,0.866,0.096,0.583,0.258,0.894,0.689
5630.000,2.000,6.000,0.000,1.000,0.358,0.318,0.612,0.558,0.335,0.449,0.515,0.462,0.803,0.649
1037.000,2.978,7.000,0.000,0.000,0.292,0.654,0.727,0.737,0.086,0.369,0.678,0.588,0.720,0.514
8708.000,2.664,7.000,0.000,1.000,0.358,0.364,0.429,0.318,0.219,0.611,0.344,0.721,0.515,0.554
1584.000,2.570,6.000,0.000,1.000,0.316,0.308,0.510,0.504,0.376,0.369,0.582,0.514,0.947,0.689
1446.000,3.000,7.000,0.000,1.000,0.165,0.243,0.451,0.464,0.331,0.348,0.605,0.133,0.811,0.568
1215.000,2.610,7.000,0.000,0.000,0.274,0.495,0.797,0.765,0.064,0.394,0.615,0.620,0.402,0.595
156.000,2.599,7.000,0.000,0.000,0.302,0.364,0.658,0.665,0.219,0.404,0.653,0.626,0.379,0.122
73.000,2.000,7.000,0.000,2.000,0.146,0.710,0.822,0.892,0.060,0.237,0.830,0.590,0.439,0.514
1471.000,3.000,6.000,0.000,3.000,0.278,0.467,0.854,0.864,0.717,0.086,0.718,0.498,0.833,0.581
894.000,2.485,7.000,0.000,2.000,0.123,0.505,0.822,0.887,0.048,0.187,0.821,0.364,0.720,0.541
4752.000,2.404,6.000,0.000,3.000,0.274,0.393,0.885,0.886,0.742,0.030,0.706,0.438,0.750,0.568
1731.000,3.000,6.565,0.000,0.000,0.264,0.430,0.689,0.693,0.227,0.424,0.657,0.762,0.886,0.635
1400.000,3.000,6.000,0.000,1.000,0.311,0.364,0.635,0.591,0.329,0.369,0.542,0.658,0.841,0.622
